idDeputado,dataHoraInicio,dataHoraFim,tipoDiscurso,keywords,sumario,transcricao,urlAudio,urlVideo,urlTexto
160758,2026-05-28T16:56,,PELA ORDEM,"Orientação de bancada,Segundo turno,Proposta de Emenda à Constituição,Partido Liberal (PL),Voto favorável,Função social,Creche,Dependente químico,Entidade beneficente,Hospital","O Deputado orientou a bancada na votação, em segundo turno, da Proposta de Emenda à Constituição nº 5, de 2023, que acrescenta § 4º-A ao art. 150 da Constituição Federal, para dispor sobre a imunidade tributária de que tratam as suas alíneas “b” e “c” do inciso VI. Argumentou que creches, asilos, hospitais e instituições voltadas ao atendimento de dependentes químicos desempenham funções sociais relevantes e complementam ações que o poder público não consegue atender integralmente.","O SR. DOMINGOS SÁVIO (PL - MG. Pela ordem. Sem revisão do orador.) - Muito obrigado, Presidente. Eu quero, inicialmente, até cumprimentar o Deputado Crivella. Eu tive a alegria de ser coautor, com o Deputado Crivella, dessa feliz iniciativa desta PEC, desta proposta de emenda constitucional, que, se Deus quiser, será transformada hoje em emenda constitucional, garantindo imunidade tributária para aquelas entidades mantidas pelas igrejas, sejam igrejas evangélicas, sejam igrejas católicas. Nós temos muitas creches, asilos e hospitais. O Hospital São João de Deus, em Divinópolis, originariamente, vem da Irmandade de São João de Deus. E nós temos inúmeras situações em que não é justo cobrar imposto de quem está, de alguma forma, substituindo o papel do Governo. O Governo não consegue atender todas as crianças nas creches, os idosos nos asilos, os doentes nos hospitais, os dependentes químicos. E as igrejas, volto a dizer, sejam elas evangélicas ou católicas, cumprem esse papel fundamental. E este papel não pode ser sujeito à tributação. Não é justo isso! Então, hoje, nós estamos garantindo que os mais pobres  não estamos dando privilégio para ninguém , aqueles que são assistidos socialmente por essas entidades religiosas também sejam alcançados com a isenção tributária à medida que a gente amplia esse benefício, garantindo que igrejas sejam beneficiadas nas suas ações sociais. O PL orienta ""sim"".",,,
204450,2026-04-08T19:16,,PELA ORDEM,"Orientação de bancada,Primeiro turno,Emenda aglutinativa,Proposta de Emenda à Constituição,Progressistas (PP),Voto favorável","O Deputado orientou a bancada na votação, em primeiro turno, da Emenda Aglutinativa nº 2 apresentada à Proposta de Emenda à Constituição (PEC) nº 383, de 2017, que altera a Constituição Federal para garantir recursos mínimos para o financiamento do Sistema Único de Assistência Social (SUAS).","O SR. DOUTOR LUIZINHO (Bloco/PP - RJ. Pela ordem. Sem revisão do orador.) - Presidente Hugo Motta, sob sua Presidência, acho que nós, Líder José Guimarães e Deputada Laura Carneiro, temos hoje a oportunidade de aprovar o projeto mais importante desta Legislatura: a vinculação de recursos para o Suas. Quem conhece a necessidade da assistência social no Brasil, Deputado Danilo, sabe da importância do que nós estamos aprovando hoje, ou seja, sabe quão importante é a vinculação de recursos para aqueles que mais precisam. Nós temos um país de vulneráveis, e estes vulneráveis não estão nem buscando acesso a benefícios, a auxílios. Nós precisamos dar auxílio a quem precisa, precisamos fazer busca ativa, precisamos buscar as pessoas que estão nas ruas, vítimas de crack e de outras drogas. Secretária e Deputada Rosangela Gomes, este é o investimento que precisamos fazer para estabelecer no País uma rede de proteção social efetiva, e não um conjunto de benefícios de que as pessoas não possam sair. Nós queremos, sim, acolher quem mais precisa. Por isso, a aprovação desta matéria será marcante para a história desta Legislatura. O Progressistas vota ""sim"".",,,https://imagem.camara.gov.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=9%2F4%2F2026&txPagina=214&txSuplemento=&enviar=Pesquisar
204450,2026-05-13T16:04,,PARECER,"Parecer (proposição legislativa),Projeto de lei complementar,Regime Especial de Tributação para Associações Desportivas (RETAD),Substitutivo,Política fiscal,Esporte,Política pública
Proposta de Emenda à Constituição,Senador,Autor (proposição legislativa),Entidade desportiva,Tributação,Sistema tributário","O Deputado proferiu parecer ao Projeto de Lei Complementar nº 21, de 2026, que institui o Regime Especial de Tributação para Associações Desportivas (RETAD), para unificar a apuração de tributos federais incidentes sobre as receitas de associações civis desportivas sem fins lucrativos, e altera a Lei nº 14.193, de 6 de agosto de 2021.","O SR. DOUTOR LUIZINHO (Bloco/PP - RJ. Para proferir parecer. Sem revisão do orador.) - Muito obrigado, Presidente. Peço autorização para ir direto ao voto. ""II - Voto do Relator II.1. Adequação orçamentário-financeira O Regimento Interno da Câmara dos Deputados (RI, arts. 32, X, ""h"", e 53, II) e a Norma Interna da Comissão de Finanças e Tributação (NI/CFT) definem que o exame de compatibilidade ou adequação far-se-á por meio da análise da conformidade da proposição com o plano plurianual, a lei de diretrizes orçamentárias e o orçamento anual. Além disso, a NI/CFT prescreve que também nortearão a análise outras normas pertinentes à receita e despesa públicas. São consideradas como outras normas, especialmente, a Constituição Federal e a Lei de Responsabilidade Fiscal  LRF (Lei Complementar nº 101, de 4 de maio de 2000). O art. 1º, § 1º, da NI/CFT define como compatível 'a proposição que não conflite com as normas do plano plurianual, da lei de diretrizes orçamentárias, da lei orçamentária anual e das demais disposições legais em vigor' e como adequada 'a proposição que se adapte, se ajuste ou esteja abrangida pelo plano plurianual, pela lei de diretrizes orçamentárias e pela lei orçamentária anual'. Em adição, o art. 1º, § 2º, da NI/CFT prescreve que se sujeitam obrigatoriamente ao exame de compatibilidade ou adequação orçamentária e financeira as proposições que impliquem aumento ou diminuição da receita ou despesa da União ou repercutam de qualquer modo sobre os respectivos Orçamentos, sua forma ou seu conteúdo. No entanto, quando a matéria não tiver implicações orçamentárias e financeiras, o art. 9º da NI/CFT determina que se deve concluir no voto final que à Comissão não cabe afirmar se a proposição é adequada ou não. No caso em análise, o projeto não institui benefício tributário novo nem amplia isenção preexistente. Isso porque, no âmbito do Retad, as associações esportivas sem fins lucrativos já gozam, sob o regime atual, de isenção do IRPJ e da CSLL (art. 15 da Lei nº 9.532/1997), de isenção da Cofins (art. 14, X, da MP nº 2.158-35/2001) e de regra específica de PIS/Pasep à alíquota de 1% sobre a folha de salários (art. 13, IV, da MP nº 2.158 35/2001). Trata-se, justamente, de tributos abrangidos pelo Retad. Diante desse arranjo, a submissão ao regime unificado de 5% não reduz receita em relação ao atual estado, podendo até representar incremento de arrecadação sobre bases até então inteiramente isentas. No tocante a eventuais reflexos sobre a alíquota de referência do IBS e da CBS, registramos que ela ainda não foi definida. Assim, o Senado Federal, em momento oportuno, fixará a alíquota de referência já com a incorporação das alterações desta proposição, caso venham a impactá-la, o que neutraliza, por completo, eventuais objeções de impacto fiscal. À luz do exposto, concluímos pela compatibilidade e adequação financeira e orçamentária da matéria. II.2. Pressupostos de constitucionalidade Observamos que inexiste qualquer objeção quanto aos pressupostos de constitucionalidade do Projeto de Lei Complementar nº 21, de 2026. No tocante à constitucionalidade formal, a proposição atende aos preceitos constitucionais concernentes à competência legislativa, às atribuições do Congresso Nacional e à legitimidade de iniciativa parlamentar. A matéria insere-se no campo da competência da União para legislar concorrentemente sobre direito tributário, nos termos do art. 24, inciso I, da Constituição Federal. A escolha do veículo legislativo igualmente se justifica, uma vez que o art. 146, inciso III, da Constituição Federal reserva à lei complementar o estabelecimento de normas gerais em matéria tributária. Acresce que o art. 156-A, caput, e o art. 195, V, com a redação dada pela Emenda Constitucional nº 132, de 2023, também exigem lei complementar para a disciplina do IBS e da CBS. A iniciativa parlamentar encontra respaldo no art. 61, caput, da Constituição Federal, ao passo que a competência do Congresso Nacional para deliberar sobre a matéria decorre do art. 48 do mesmo diploma. No que respeita à constitucionalidade material, a proposição harmoniza-se com os princípios e regras estampados na Lei Maior. Trata-se de medida que opera dentro da moldura constitucional do sistema tributário, em respeito aos princípios da legalidade (art. 150, I), da isonomia tributária (art. 150, II) e da capacidade contributiva (art. 145, § 1º). Além disso, o tratamento dispensado às associações e aos clubes esportivos sem fins lucrativos dialoga com o dever do Estado de fomentar o esporte, na forma do art. 217 da Constituição Federal. Com relação à juridicidade, o projeto revela-se adequado. O meio escolhido mostra-se apropriado para alcançar o objetivo pretendido. O conteúdo da proposição apresenta generalidade e abstração, em harmonia com os princípios gerais do Direito e com o ordenamento jurídico vigente. No tocante à técnica legislativa, a proposição amolda-se aos preceitos da Lei Complementar nº 95, de 1998, que dispõe sobre a elaboração, alteração e consolidação das leis. II.3. Mérito Quanto ao mérito, consideramos conveniente e oportuna a matéria, concordando integralmente com as argumentações do autor. Com efeito, os clubes brasileiros nasceram e cresceram sob a forma de associações civis sem fins lucrativos. São entidades cuja finalidade não passa pela distribuição de lucros aos associados, mas pela prática desportiva, pela formação de atletas e pela construção de identidade comunitária em torno de seus estádios e suas cores. Justamente por essa natureza, o ordenamento jurídico brasileiro lhes conferiu, historicamente, tratamento tributário compatível com suas especificidades. No regime atualmente vigente, os clubes-associação gozam de isenção do IRPJ e da CSLL, recolhem o PIS/Pasep à alíquota de 1% sobre a folha de salários, são isentos da Cofins sobre receitas próprias e contribuem para a seguridade social mediante a regra substitutiva de 5% sobre a receita bruta de espetáculos desportivos, patrocínios e congêneres. As SAFs, por sua vez, recolhem todos esses tributos de forma unificada pelo Regime de Tributação Específica do Futebol (TEF), à alíquota de 5% nos cinco primeiros anos de constituição e de 4% a partir do sexto ano. Ocorre que, com a reforma tributária do consumo, esse equilíbrio se desfaz. A partir de 1º de janeiro de 2027, as SAFs passam a recolher IRPJ, CSLL, contribuições previdenciárias patronais, CBS e IBS de forma unificada à alíquota de 6% sobre a receita bruta. Os clubes-associação, ao revés, permanecem sujeitos ao regime geral, com incidência da CBS e do IBS sobre suas operações com atividades desportivas, ainda que com a redução de 60%, prevista no art. 141 da mesma Lei Complementar. Considerando uma estimativa de alíquota padrão em torno de 28,5%, trata-se de uma alíquota nominal de 11,4%. Com isso, a carga tributária que recairá sobre as associações poderá ficar, substancialmente, acima da carga aplicável às SAFs. Ao nosso ver, esse cenário contraria a própria lógica da reforma tributária do consumo. A Emenda Constitucional nº 132, de 2023, adotou regimes específicos para setores com características peculiares, tais como combustíveis, serviços financeiros, planos de saúde e a própria atividade desportiva desenvolvida por SAF. Conferir tratamento específico às associações desportivas é, portanto, medida coerente com o desenho da reforma, que reconheceu a necessidade de adequar a forma de tributação às particularidades de cada atividade econômica. Trata-se, ademais, de medida em consonância com o princípio da capacidade contributiva, positivado no art. 145, § 1º, da Constituição Federal, isso porque as associações esportivas sem fins lucrativos não distribuem resultados e reinvestem integralmente os recursos auferidos nos objetivos sociais e na manutenção das atividades desportivas, o que, a toda evidência, demonstra capacidade contributiva menor. A isso se soma a vedação ao retrocesso. As associações esportivas organizaram-se há décadas sob o regime de isenções federais e regras substitutivas. Assim, a transição para o novo regime tributário, sem alternativas equivalentes, importa em recuo no fomento ao desporto associativo, em descompasso com o art. 217 da Constituição Federal. Não bastasse isso, embora o debate público sobre a matéria recaia, com naturalidade, sobre os grandes clubes de futebol da Série A, importa lembrar que o universo afetado pelo projeto vai muito além desse recorte. Os clubes/associações brasileiros, notadamente os poliesportivos, mantêm departamentos de modalidades olímpicas e paralímpicas que, em regra geral, não se autofinanciam e dependem do financiamento cruzado com receitas comerciais do futebol, dos eventos e do programa de sócios. O agravamento da carga tributária sobre as receitas dessas entidades, tal como hoje desenhado pela Lei Complementar nº 214, de 2025, reduz, em proporção direta, a margem disponível para o custeio dessas modalidades. Os clubes menores e com menor poder aquisitivo serão os primeiros e mais duramente atingidos, na medida em que não dispõem de fôlego financeiro para absorver o aumento de carga sem cortar investimentos. Em última análise, a situação atual converte-se em redução de recursos para o esporte olímpico e paralímpico brasileiro, em sentido oposto ao dever do Estado de fomentar o desporto, na forma do art. 217 da Constituição Federal. Sob a perspectiva do esporte, o PLP ora analisado é meritório e extremamente oportuno, considerando a necessidade de reconhecer as particularidades entre os diferentes modelos de organização que compõem o sistema esportivo nacional. Entendemos que a manutenção de um regime simplificado para as Sociedades Anônimas do Futebol  SAFs, em contraste com a permanência das associações esportivas em regimes mais complexos e onerosos, tende a aprofundar desequilíbrios competitivos. Tal distorção afeta diretamente a capacidade dessas entidades  historicamente responsáveis pela formação de atletas e pela difusão do esporte  de se manterem economicamente viáveis e competitivas no ambiente esportivo contemporâneo. Este regime especial de tributação, portanto, alinha-se aos objetivos estratégicos de política pública no esporte, ao adotar mecanismos que incentivam o desenvolvimento de modalidades olímpicas e paralímpicas, seja por meio do estímulo ao reinvestimento em clubes com forte concentração em uma única modalidade, seja pela valorização de entidades poliesportivas que desempenham papel central na formação de atletas de alto rendimento. Registramos, por oportuno, que de nenhuma forma nos opomos ao regime das SAFs. A Lei nº 14.193/2021 representou avanço relevante na modernização do futebol brasileiro e abriu caminho para a profissionalização da gestão, a transparência contábil e a recuperação financeira de clubes historicamente endividados. Nesse contexto, reconhecemos que a coexistência entre os modelos é positiva para o desporto brasileiro, desde que ambos disponham de tratamento tributário compatível com suas respectivas naturezas jurídicas e finalidades institucionais. Diante do exposto, o reconhecimento das particularidades das associações esportivas, mediante regime tributário próprio, torna-se medida necessária e coerente. Apesar das qualidades da proposição em análise, entendemos que o projeto comporta aperfeiçoamentos para melhor adequá-lo aos objetivos pretendidos. Por essa razão, apresentamos o Substitutivo anexo. Nele, instituímos o Regime Especial de Tributação para Associações Desportivas (RETAD), em capítulo próprio da Lei Complementar nº 214, de 2025, de caráter opcional, aplicável às organizações civis esportivas sem fins lucrativos certificadas que componham os subsistemas formados pelas entidades dos movimentos olímpico, paralímpico, clubístico ou educacional, previstas no art. 29-A da Lei nº 14.597, de 14 de junho de 2023. O RETAD consiste no recolhimento mensal unificado do IRPJ, da CSLL, das contribuições previdenciárias patronais, da CBS e do IBS, à alíquota total de 5% (3% federais, 1% para a CBS e 1% para o IBS), com regras adequadas às particularidades das associações esportivas. Ressaltamos, por fim, a existência da Proposta de Emenda à Constituição nº 6, de 2026, de autoria do Senador Alan Rick e outros, que dá nova redação ao art. 156-A, § 6º, IV, da Constituição Federal, a fim de incluir as entidades associativas de futebol, as associações e clubes esportivos e as organizações esportivas sem fins lucrativos no rol de regimes específicos de tributação, em simetria com o tratamento já conferido às SAFs. Contamos com a célere aprovação dessa Proposta de Emenda à Constituição, que afastará, de uma vez por todas, qualquer questionamento sobre a base constitucional do regime aplicável aos clubes-associação. II.4. Conclusão do voto Ante o exposto, no âmbito da Comissão do Esporte, somos pela aprovação do Projeto de Lei Complementar nº 21, de 2026. Na Comissão de Finanças e Tributação, somos pela compatibilidade e adequação financeira e orçamentária da matéria e, no mérito, pela aprovação do Projeto de Lei Complementar nº 21, de 2026, com o Substitutivo em anexo. Na Comissão de Constituição e Justiça e de Cidadania, somos pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto de Lei Complementar nº 21, de 2026, e do Substitutivo da Comissão de Finanças e Tributação"". É isso, Presidente.",,,
204450,2026-05-13T16:28,,PELA ORDEM,"Orientação de bancada,Substitutivo,Projeto de lei complementar,Bloco parlamentar,União Brasil,Voto favorável
esclarecimento,Substitutivo,Projeto de lei complementar,Regime Especial de Tributação para Associações Desportivas (RETAD),comprovação,Investimento,Esporte olímpico,Esporte paralímpico,Competição esportiva","O Deputado orientou a bancada na votação do Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, que institui o Regime Especial de Tributação para Associações Desportivas (RETAD), para unificar a apuração de tributos federais incidentes sobre as receitas de associações civis desportivas sem fins lucrativos, e altera a Lei nº 14.193, de 6 de agosto de 2021. Ademais, esclareceu ao Deputado Chico Alencar que o Substitutivo mantém a exigência de comprovação de investimento contínuo e participação regular em competições oficiais de, no mínimo, seis modalidades olímpicas ou paralímpicas distintas do futebol.","O SR. DOUTOR LUIZINHO (Bloco/PP - RJ. Pela ordem. Sem revisão do orador.) - Presidente Hildo Rocha, pelo nosso Bloco, a gente orienta ""sim"". Eu gostaria aqui de agradecer o apoio das bancadas que já se manifestaram sobre esse projeto. Esclareço o Deputado Chico Alencar, que ocupou a tribuna. Deputado Chico, veja aqui, no art. 296-B: Art. 296-B. ............................................................. § 1º A dedução de que trata o caput fica condicionada à comprovação de investimento contínuo e da participação regular em competições oficiais de âmbito nacional ou internacional de, no mínimo, seis modalidades olímpicas ou paralímpicas distintas do futebol. Então, inclusive, o futebol não conta para esse cálculo, dizendo que aqui é um projeto e ressaltando a importância de equalizar as associações às SAFs e garantir o investimento no esporte olímpico, que é esse também o nosso pleito, o pleito das associações centros lucrativos ligado à prática desportiva, Presidente.",,,
204450,2026-05-13T16:36,,PELA ORDEM,"Projeto de lei complementar,Esporte,Entidade sem fins lucrativos,Regime especial de tributação,unificação,Aprovação","O Deputado Doutor Luizinho agradeceu a ampla aprovação, com 421 votos favoráveis, do Projeto de Lei Complementar nº 21, de 2026, voltado ao fortalecimento do esporte olímpico brasileiro. Destacou que a votação representa um marco para o setor esportivo nacional e reafirma o compromisso da Câmara dos Deputados com o desenvolvimento do esporte no País.","O SR. DOUTOR LUIZINHO (Bloco/PP - RJ. Pela ordem. Sem revisão do orador.) - Queria fazer um agradecimento público a todos estes 421 votos a um projeto importantíssimo para o esporte olímpico brasileiro. Com certeza, hoje a Câmara dos Deputados, mais uma vez, faz história e marca presença no esporte olímpico nacional. Muito obrigado a todos os Deputados e a todos os partidos que votaram conosco, Sr. Presidente.",,,
220573,2026-05-21T11:48,,PELA ORDEM,"Derrubada de veto,Projeto de lei do Congresso Nacional,Lei Orçamentária Anual (LOA),Prefeitura,repasse,Recursos públicos,Certidão negativa,Desburocratização
Proposta de Emenda à Constituição,redução,Jornada de trabalho,Centrão,retirada,Apoio político
Senador,Candidato,Cargo eletivo,Presidência da República,Banco Master,Declaração falsa,investigação","O Deputado defendeu a derrubada do Veto Parcial nº 51, de 2025, aposto ao Projeto de Lei do Congresso Nacional nº 2, de 2025, que dispõe sobre as diretrizes para a elaboração e a execução da Lei Orçamentária de 2026. Em seguida, afirmou que a medida permitiria a Municípios com até 65 mil habitantes receber repasses públicos mesmo diante de pendências administrativas. Também destacou a mobilização de Prefeitos e Vereadores presentes no Congresso Nacional para acompanhar a votação. Além disso, criticou o Senador Flávio Bolsonaro e outros Parlamentares em razão de denúncias envolvendo o Banco Master e cobrou aprofundamento das investigações. Por fim, mencionou a Proposta de Emenda à Constituição sobre o fim da escala 6x1 e acusou setores do centrão de retirar apoio à proposta.","O SR. DORINALDO MALAFAIA (Bloco/PDT - AP. Pela ordem. Sem revisão do orador.)  Obrigado, Presidente. Há uma grande expectativa aqui das centenas de Prefeitos e Vereadores que estão neste país... O SR. PRESIDENTE (Davi Alcolumbre. Bloco/UNIÃO - AP)  Milhares! O SR. DORINALDO MALAFAIA (Bloco/PDT - AP)  Milhares! ... que estão aqui para a apreciação desse veto. Há avaliação, inclusive, de que nós comecemos a desburocratizar  e eu quero parabenizar V. Exa. por apresentar esta formulação, de que municípios com 65 mil habitantes possam sair do Cauc e ter a possibilidade de desburocratizar  e a democratizar os acessos, o recebimento de equipamentos, enfim. Presidente, esse é um tema importante, como é importante para a nação brasileira o que está sendo pautado pela classe trabalhadora, que é o fim da escala 6x1, mas se atravessa um debate acerca do Banco Master. E a apresentação feita aqui pelo Senador que é pré-candidato a Presidente do país é lamentável, é uma cena, é uma cortina de fumaça. Infelizmente, um candidato a Presidente mente de forma repetida à nação brasileira. Começa uma pré-candidatura de maneira muito equivocada, mentindo para o povo brasileiro, mentindo a primeira vez, mentindo a segunda vez, dizendo que não tem nada a ver com o Banco Master. As gravações estão públicas, a ponto, abro aspas, da frase: ""Irmão, estou contigo em todos os momentos, a qualquer momento"". E chega com uma hipocrisia a este Plenário, comunicando à população brasileira que é a favor dessa CPMI. É a hipocrisia, é a falta de vergonha na cara, é a mentira contumaz! É lamentável o que se apresenta aqui! Essa é a mesma direita que assinou, agora  mais de 176 assinaturas , uma emenda à PEC para acabar com a escala 6x1, e começaram a retirá-las, porque a reação de mais 60% da população contra a escala 6x1 está pressionando que as bancadas retirem assinatura. Então, há uma grande cortina de fumaça em torno desse tema. Nós queremos aprofundar, porque nós sabemos que o DNA da crise Master está colocado no centrão, é disso que se trata. As frases estão colocadas. Eduardo Bolsonaro está envolvido. Mario Frias está envolvido completamente, e dizia, e mentia descaradamente para a população brasileira que não tinha participação. Portanto, eu quero finalizar lamentando que um candidato, um pré-candidato à Presidência da República, minta para a população brasileira recorrentes vezes. É um mentiroso contumaz, começa de péssima forma uma pré-candidatura à Presidência deste país. Então, tem que ser desmascarado. O povo brasileiro tem clareza hoje de muitos temas. Sabe concretamente que, na crise do Banco Master, a família Bolsonaro está envolvida até o último fio de cabelo. E sabe também, claramente, que no caso específico do fim da escala 6x1, esse mesmo centrão está lutando para ter mais dez anos de trabalho até 2032, para que o trabalhador brasileiro possa diminuir essa grande carga de trabalho. Então, portanto, Presidente, não podemos aqui esconder. A crise do Banco Master tem relação direta com o centrão, está gravado, está registrado  e, a cada dia, essa máscara vai cair.",,,https://imagem.camara.gov.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=J&Datain=22%2F5%2F2026&txPagina=&txSuplemento=&enviar=Pesquisar
220573,2026-05-27T20:48,,PELA ORDEM,"Orientação de bancada,Requerimento de encerramento de discussão,Proposta de Emenda à Constituição,Partido Democrático Trabalhista (PDT),Voto favorável","O Deputado orientou a bancada na votação do requerimento de encerramento de discussão da Proposta de Emenda à Constituição nº 221, de 2019, que altera o Art. 7º inciso XII da Constituição Federal, para reduzir a duração máxima semanal do trabalho.","O SR. DORINALDO MALAFAIA (PDT - AP. Pela ordem. Sem revisão do orador.) - Presidente, o PDT orienta pelo encerramento da discussão. Há um acúmulo desse debate na Comissão, que foi bastante aprofundado. Há um consenso geral na Casa. Há uma expectativa imensa da classe trabalhadora brasileira para que a gente supere esse atraso, que é exatamente ter uma escala extenuante. Nós avançamos na perspectiva desta Casa. Portanto, o PDT acha fundamental que se encerre essa discussão e se aprove, de uma vez por todas, aquilo que é a principal bandeira da classe trabalhadora brasileira, que é o fim da escala 6 por 1.",,,
220573,2026-05-27T21:32,,PELA ORDEM,"Orientação de bancada,Emenda aglutinativa,Proposta de Emenda à Constituição,Partido Democrático Trabalhista (PDT),Voto favorável,consensualidade,Relator,Presidente da Câmara dos Deputados,Direita política,Trabalhador,Rede social","O Deputado orientou a bancada na votação da Emenda Aglutinativa nº 1, apresentada à Proposta de Emenda à Constituição nº 221, de 2019, que altera o art. 7º da Constituição Federal para reduzir a duração máxima semanal do trabalho. Além disso, parabenizou a articulação que resultou em consenso na votação, com destaque para o Relator, Deputado Léo Prates e a condução do Presidente Hugo Motta. Classificou o resultado como derrota histórica da direita brasileira, que teria atuado nos bastidores para obstruir a aprovação de direitos trabalhistas. Além disso, saudou a classe trabalhadora pelo engajamento nas redes sociais e anunciou voto favorável do PDT em memória de Leonel Brizola e dos lutadores do País.","O SR. DORINALDO MALAFAIA (PDT - AP. Pela ordem. Sem revisão do orador.) - Presidente, primeiro eu gostaria, em nome do PDT, de parabenizar sua articulação para que a gente chegasse a este consenso hoje aqui nesta Casa, parabenizar a Liderança do Governo, parabenizar a articulação do nosso Relator Leo Prates e parabenizar a V.Exa., Presidente, que conduziu esse processo tentando chegar ao máximo de consenso. Aqui nós vemos uma derrota histórica da direita brasileira, incorporada no PL e principalmente em partidos que boicotaram permanentemente essa votação. Foram muitas ações nos bastidores, no subsolo, para que o direito do trabalhador não fosse adquirido nesse processo. Nós estamos aqui claramente lhes impondo uma derrota. Eu quero parabenizar a classe trabalhadora nas redes sociais, que fez com que houvesse esta importante vitória. A Direita foi derrotada sistematicamente. Ela vinha boicotando dia a dia, contando mentiras deslavadas. Presidente, nesse sentido, o PDT orienta o voto ""sim"", em memória de Leonel Brizola e dos lutadores deste País.",,,
220573,2026-05-27T23:24,,PELA ORDEM,"Orientação de bancada,Proposta de Emenda à Constituição,Partido Democrático Trabalhista (PDT),Voto favorável
Mãe,Deputado federal,Comerciário,Homenagem,Trabalhador","O Deputado orientou a bancada na votação da Proposta de Emenda à Constituição nº 221, de 2019, que altera o Art. 7º da Constituição Federal, reduzindo a jornada de trabalho. Além disso, homenageou a própria mãe, balconista de supermercado que não podia estar com a família no Natal, e destacou que vários Parlamentares presentes tinham origem na classe trabalhadora e relatou a emoção de filhos de trabalhadores que se identificaram com o tema debatido no Plenário.","O SR. DORINALDO MALAFAIA (PDT - AP. Pela ordem. Sem revisão do orador.) - Presidente, o PDT orienta ""sim"". Eu queria parabenizá-lo, mas queria também relatar algumas experiências contadas neste plenário por filhos da classe trabalhadora que se identificaram e estão emocionados com este tema  não os filhos da elite, que não tem sensibilidade pelo que foi aprovado aqui. Muitos estão emocionados e contaram histórias de sua vida e de suas famílias. Eu quero, rapidamente, homenagear a minha mãe, que era uma balconista de supermercado e que no Natal muitas vezes não tinha a oportunidade de estar com a família. Esta votação é muito emocionante para todos nós que aqui defendemos a classe trabalhadora. Temos aqui Parlamentares que vieram da classe trabalhadora, que têm origem na classe trabalhadora. Hoje é um dia especial para todos nós. Viva a classe trabalhadora! O voto é ""sim"", pela luta dos trabalhadores deste País.",,,
227991,2026-03-17T14:16,,PELA ORDEM,"Paracambi (RJ),Vereador,Plenário,Saudação
Paraíba do Sul (RJ),Barra do Piraí (RJ),Rodovia estadual,Deputado federal,Departamento Nacional de Infraestrutura de Transportes (DNIT),Ofício","O Deputado registrou a presença de lideranças políticas de Paracambi (RJ) na Câmara dos Deputados, incluindo Vereadores e representantes locais que apresentaram demandas do Município. Também chamou atenção para as condições da BR-393, que liga cidades como Paraíba do Sul (RJ), Vassouras (RJ) e Barra do Piraí (RJ). Informou ter encaminhado ofício ao Departamento Nacional de Infraestrutura de Transportes solicitando melhorias e colocou seu gabinete à disposição para acompanhar as ações voltadas à recuperação da via, destacando sua importância para o transporte regional e nacional.","O SR. DR FLÁVIO (PL - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, quero registrar aqui a presença da minha esposa, ex-Prefeita de Paracambi, no Rio de Janeiro, do Vereador Cleiton Dutra, Vereador Guilherme Leal, Vereador Igor Diogo, trazendo demandas da nossa região, atendendo o nosso Município. Quero aproveitar também para comentar a respeito de um vídeo que eu publiquei esta semana, sobre a BR-393, que está muito precária, com muitos buracos, lá no Estado do Rio de Janeiro, que é uma rodovia de grande importância, que liga Paraíba do Sul, Vassouras, Barra do Piraí. Eu fiz um ofício para o DNIT, pedindo melhorias nessa rodovia, e tenho certeza de que vai ser atendido. Quero já deixar aqui o meu gabinete à disposição, para que nós possamos avançar cada vez mais com melhor circulação naquela rodovia, que é a BR-393, de grande circulação no Estado de Minas Gerais, Rio de Janeiro e São Paulo, um grande eixo de ligação, de transporte de mercadorias. Obrigado, Presidente, pela oportunidade.",,,
227991,2026-04-07T15:56,,PELA ORDEM,"Saudação,Ex-vereadora,Ex-prefeito,Paracambi (RJ),Vereador,Mendes (RJ),Rio de Janeiro (Estado),Baixada Fluminense","O Deputado registrou a presença de lideranças políticas do Estado do Rio de Janeiro no Plenário, com destaque para representantes da Baixada Fluminense e da região Sul Fluminense. Além disso, mencionou ex-Vereadora Aline e o ex-Vice-Prefeito João Ailton, ambos do Município de Paracambi (RJ). Também citou o Vereador Enéas Nogueira, da cidade de Mendes (RJ), reconhecendo a atuação local dessas lideranças. Em seguida, destacou a importância da participação dessas representações políticas no ambiente legislativo.","O SR. DR FLÁVIO (PL - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente Charles, colegas Deputados, pedi 1 minuto para registrar a presença de colegas do Rio de Janeiro, da Baixada Fluminense e da região sul-fluminense: a nossa querida Aline, ex-Vereadora e ex-Presidente da Câmara Municipal de Paracambi; o ex-Vice-Prefeito de Paracambi João Ailton, grande amigo; e o Vereador Enéas Nogueira, do Município de Mendes. Obrigado pela oportunidade. Um abraço a todos.",,,https://imagem.camara.gov.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=8%2F4%2F2026&txPagina=80&txSuplemento=&enviar=Pesquisar
